nominal,data,curs,cdx
1,27.08.2015,69.3142,Доллар США
1,28.08.2015,67.4473,Доллар США
1,29.08.2015,66.4779,Доллар США
1,01.09.2015,66.7152,Доллар США
1,02.09.2015,65.3495,Доллар США
1,03.09.2015,66.6756,Доллар США
1,04.09.2015,67.0102,Доллар США
1,05.09.2015,67.6850,Доллар США
1,08.09.2015,68.4864,Доллар США
1,09.09.2015,68.7932,Доллар США
1,10.09.2015,67.6219,Доллар США
1,11.09.2015,68.4961,Доллар США
1,12.09.2015,68.0093,Доллар США
1,15.09.2015,67.9571,Доллар США
1,16.09.2015,67.1574,Доллар США
1,17.09.2015,65.9273,Доллар США
1,18.09.2015,65.3623,Доллар США
1,19.09.2015,65.6445,Доллар США
1,22.09.2015,66.1455,Доллар США
1,23.09.2015,66.1747,Доллар США
1,24.09.2015,66.0410,Доллар США
1,25.09.2015,66.5151,Доллар США
1,26.09.2015,65.6727,Доллар США
1,29.09.2015,65.5470,Доллар США
1,30.09.2015,66.2367,Доллар США
1,01.10.2015,65.7364,Доллар США
1,02.10.2015,65.0336,Доллар США
1,03.10.2015,65.9414,Доллар США
1,06.10.2015,65.6248,Доллар США
1,07.10.2015,65.0962,Доллар США
1,08.10.2015,62.7061,Доллар США
1,09.10.2015,62.2942,Доллар США
1,10.10.2015,61.2967,Доллар США
1,13.10.2015,61.1535,Доллар США
1,14.10.2015,62.2237,Доллар США
1,15.10.2015,63.1248,Доллар США
1,16.10.2015,62.2433,Доллар США
1,17.10.2015,61.3587,Доллар США
1,20.10.2015,61.4419,Доллар США
1,21.10.2015,62.1620,Доллар США
1,22.10.2015,62.6309,Доллар США
1,23.10.2015,62.7888,Доллар США
1,24.10.2015,61.9286,Доллар США
1,27.10.2015,62.5038,Доллар США
1,28.10.2015,63.5004,Доллар США
1,29.10.2015,65.3159,Доллар США
1,30.10.2015,64.1686,Доллар США
1,31.10.2015,64.3742,Доллар США
1,03.11.2015,63.7993,Доллар США
1,04.11.2015,63.8525,Доллар США
1,06.11.2015,63.3991,Доллар США
1,07.11.2015,63.6832,Доллар США
1,10.11.2015,64.6606,Доллар США
1,11.11.2015,64.3908,Доллар США
1,12.11.2015,64.5693,Доллар США
1,13.11.2015,65.4541,Доллар США
1,14.11.2015,66.6343,Доллар США
1,17.11.2015,66.4607,Доллар США
1,18.11.2015,65.4799,Доллар США
1,19.11.2015,64.7785,Доллар США
1,20.11.2015,64.9120,Доллар США
1,21.11.2015,64.8673,Доллар США
1,24.11.2015,65.5973,Доллар США
1,25.11.2015,65.6210,Доллар США
1,26.11.2015,65.4789,Доллар США
1,27.11.2015,65.6836,Доллар США
1,28.11.2015,66.2393,Доллар США
1,01.12.2015,66.7370,Доллар США
1,02.12.2015,66.2584,Доллар США
1,03.12.2015,66.7402,Доллар США
1,04.12.2015,67.7691,Доллар США
1,05.12.2015,67.6698,Доллар США
1,08.12.2015,68.5156,Доллар США
1,09.12.2015,69.3026,Доллар США
1,10.12.2015,69.2000,Доллар США
1,11.12.2015,69.2151,Доллар США
1,12.12.2015,69.1755,Доллар США
1,15.12.2015,70.2244,Доллар США
1,16.12.2015,70.8295,Доллар США
1,17.12.2015,70.4012,Доллар США
1,18.12.2015,70.5806,Доллар США
1,19.12.2015,71.3215,Доллар США
1,22.12.2015,71.2553,Доллар США
1,23.12.2015,71.1211,Доллар США
1,24.12.2015,70.9333,Доллар США
1,25.12.2015,69.5165,Доллар США
1,26.12.2015,70.2690,Доллар США
1,29.12.2015,70.7865,Доллар США
1,30.12.2015,72.5066,Доллар США
1,31.12.2015,72.8827,Доллар США
1,01.01.2016,72.9299,Доллар США
1,12.01.2016,75.9507,Доллар США
1,13.01.2016,76.6041,Доллар США
1,14.01.2016,76.4275,Доллар США
1,15.01.2016,76.5230,Доллар США
1,16.01.2016,76.5650,Доллар США
1,19.01.2016,78.6678,Доллар США
1,20.01.2016,78.4862,Доллар США
1,21.01.2016,79.4614,Доллар США
1,22.01.2016,83.5913,Доллар США
1,23.01.2016,80.5714,Доллар США
1,26.01.2016,77.7965,Доллар США
1,27.01.2016,81.8394,Доллар США
1,28.01.2016,78.9969,Доллар США
1,29.01.2016,77.3674,Доллар США
1,30.01.2016,75.1723,Доллар США
1,02.02.2016,76.3264,Доллар США
1,03.02.2016,77.9273,Доллар США
1,04.02.2016,79.2593,Доллар США
1,05.02.2016,76.4609,Доллар США
1,06.02.2016,77.3409,Доллар США
1,09.02.2016,76.8614,Доллар США
1,10.02.2016,78.6805,Доллар США
1,11.02.2016,79.0689,Доллар США
1,12.02.2016,79.1144,Доллар США
1,13.02.2016,79.4951,Доллар США
1,16.02.2016,77.7792,Доллар США
1,17.02.2016,76.2450,Доллар США
1,18.02.2016,77.8503,Доллар США
1,19.02.2016,75.4575,Доллар США
1,20.02.2016,76.3657,Доллар США
1,21.02.2016,77.1326,Доллар США
1,25.02.2016,76.3928,Доллар США
1,26.02.2016,76.3929,Доллар США
1,27.02.2016,75.0903,Доллар США
1,01.03.2016,75.8994,Доллар США
1,02.03.2016,74.0536,Доллар США
1,03.03.2016,73.6256,Доллар США
1,04.03.2016,73.8242,Доллар США
1,05.03.2016,73.1854,Доллар США
1,10.03.2016,72.3775,Доллар США
1,11.03.2016,71.0928,Доллар США
1,12.03.2016,70.3067,Доллар США
1,15.03.2016,70.1542,Доллар США
1,16.03.2016,70.5408,Доллар США
1,17.03.2016,71.0256,Доллар США
1,18.03.2016,68.5598,Доллар США
1,19.03.2016,68.4026,Доллар США
1,22.03.2016,68.8086,Доллар США
1,23.03.2016,67.7764,Доллар США
1,24.03.2016,67.6409,Доллар США
1,25.03.2016,68.9328,Доллар США
1,26.03.2016,68.4346,Доллар США
1,29.03.2016,67.7807,Доллар США
1,30.03.2016,68.7549,Доллар США
1,31.03.2016,67.6076,Доллар США
1,01.04.2016,67.8552,Доллар США
1,02.04.2016,67.1410,Доллар США
1,05.04.2016,68.6753,Доллар США
1,06.04.2016,68.8901,Доллар США
1,07.04.2016,68.5215,Доллар США
1,08.04.2016,67.7960,Доллар США
1,09.04.2016,67.4662,Доллар США
1,12.04.2016,67.1250,Доллар США
1,13.04.2016,66.3456,Доллар США
1,14.04.2016,65.7662,Доллар США
1,15.04.2016,66.4954,Доллар США
1,16.04.2016,66.0452,Доллар США
1,19.04.2016,68.2724,Доллар США
1,20.04.2016,65.6474,Доллар США
1,21.04.2016,66.0364,Доллар США
1,22.04.2016,65.0254,Доллар США
1,23.04.2016,66.2198,Доллар США
1,26.04.2016,66.6295,Доллар США
1,27.04.2016,66.4559,Доллар США
1,28.04.2016,65.1618,Доллар США
1,29.04.2016,65.1133,Доллар США
1,30.04.2016,64.3334,Доллар США
1,05.05.2016,66.1718,Доллар США
1,06.05.2016,65.8918,Доллар США
1,07.05.2016,66.1928,Доллар США
1,11.05.2016,66.3277,Доллар США
1,12.05.2016,66.2428,Доллар США
1,13.05.2016,64.9607,Доллар США
1,14.05.2016,64.9306,Доллар США
1,17.05.2016,64.8895,Доллар США
1,18.05.2016,64.5138,Доллар США
1,19.05.2016,65.0641,Доллар США
1,20.05.2016,66.2110,Доллар США
1,21.05.2016,66.3775,Доллар США
1,24.05.2016,67.0475,Доллар США
1,25.05.2016,67.0493,Доллар США
1,26.05.2016,65.8949,Доллар США
1,27.05.2016,65.2062,Доллар США
1,28.05.2016,66.0413,Доллар США
1,31.05.2016,66.0825,Доллар США
1,01.06.2016,65.9962,Доллар США
1,02.06.2016,66.6156,Доллар США
1,03.06.2016,66.7491,Доллар США
1,04.06.2016,66.8529,Доллар США
1,07.06.2016,65.7894,Доллар США
1,08.06.2016,65.2089,Доллар США
1,09.06.2016,64.6797,Доллар США
1,10.06.2016,63.7402,Доллар США
1,11.06.2016,64.7077,Доллар США
1,15.06.2016,66.0306,Доллар США
1,16.06.2016,65.9156,Доллар США
1,17.06.2016,65.8618,Доллар США
1,18.06.2016,65.4398,Доллар США
1,21.06.2016,64.1509,Доллар США
1,22.06.2016,64.1743,Доллар США
1,23.06.2016,63.7162,Доллар США
1,24.06.2016,64.3212,Доллар США
1,25.06.2016,65.5287,Доллар США
1,28.06.2016,65.0588,Доллар США
1,29.06.2016,64.8095,Доллар США
1,30.06.2016,64.2575,Доллар США
1,01.07.2016,64.1755,Доллар США
1,02.07.2016,64.0165,Доллар США
1,05.07.2016,63.6844,Доллар США
1,06.07.2016,64.2676,Доллар США
1,07.07.2016,64.6304,Доллар США
1,08.07.2016,64.0500,Доллар США
1,09.07.2016,64.2488,Доллар США
1,12.07.2016,64.2024,Доллар США
1,13.07.2016,63.9029,Доллар США
1,14.07.2016,63.8531,Доллар США
1,15.07.2016,63.5773,Доллар США
1,16.07.2016,63.1697,Доллар США
1,19.07.2016,63.1154,Доллар США
1,20.07.2016,62.9891,Доллар США
1,21.07.2016,63.4183,Доллар США
1,22.07.2016,63.7373,Доллар США
1,23.07.2016,64.6270,Доллар США
1,26.07.2016,64.9184,Доллар США
1,27.07.2016,65.7408,Доллар США
1,28.07.2016,65.9467,Доллар США
1,29.07.2016,66.1125,Доллар США
1,30.07.2016,67.0512,Доллар США
1,02.08.2016,65.9553,Доллар США
1,03.08.2016,66.8816,Доллар США
1,04.08.2016,66.7420,Доллар США
1,05.08.2016,66.3941,Доллар США
1,06.08.2016,65.5627,Доллар США
1,09.08.2016,65.0799,Доллар США
1,10.08.2016,64.7848,Доллар США
1,11.08.2016,64.8137,Доллар США
1,12.08.2016,64.9497,Доллар США
1,13.08.2016,64.3364,Доллар США
1,16.08.2016,64.2076,Доллар США
1,17.08.2016,63.9514,Доллар США
1,18.08.2016,63.9943,Доллар США
1,19.08.2016,63.5487,Доллар США
1,20.08.2016,63.9391,Доллар США
1,23.08.2016,64.2078,Доллар США
1,24.08.2016,64.7684,Доллар США
1,25.08.2016,64.8140,Доллар США
1,26.08.2016,64.9459,Доллар США
1,27.08.2016,64.7380,Доллар США
1,30.08.2016,65.0810,Доллар США
1,31.08.2016,64.9072,Доллар США
1,01.09.2016,65.2535,Доллар США
1,02.09.2016,65.2566,Доллар США
1,03.09.2016,65.8684,Доллар США
1,06.09.2016,64.7644,Доллар США
1,07.09.2016,64.8306,Доллар США
1,08.09.2016,64.3804,Доллар США
1,09.09.2016,63.9730,Доллар США
1,10.09.2016,64.1617,Доллар США
1,13.09.2016,65.0539,Доллар США
1,14.09.2016,64.8102,Доллар США
1,15.09.2016,64.9737,Доллар США
1,16.09.2016,65.2170,Доллар США
1,17.09.2016,64.9940,Доллар США
1,20.09.2016,64.9173,Доллар США
1,21.09.2016,64.7513,Доллар США
1,22.09.2016,64.4424,Доллар США
1,23.09.2016,63.7942,Доллар США
1,24.09.2016,63.8642,Доллар США
1,27.09.2016,64.1506,Доллар США
1,28.09.2016,63.6921,Доллар США
1,29.09.2016,63.9509,Доллар США
1,30.09.2016,63.1581,Доллар США
1,01.10.2016,63.3960,Доллар США
1,04.10.2016,62.5477,Доллар США
1,05.10.2016,62.4323,Доллар США
1,06.10.2016,62.4583,Доллар США
1,07.10.2016,62.3900,Доллар США
1,08.10.2016,62.3031,Доллар США
1,11.10.2016,62.3884,Доллар США
1,12.10.2016,62.1946,Доллар США
1,13.10.2016,62.5892,Доллар США
1,14.10.2016,63.3465,Доллар США
1,15.10.2016,62.9934,Доллар США
1,18.10.2016,63.1510,Доллар США
1,19.10.2016,62.8900,Доллар США
1,20.10.2016,62.5841,Доллар США
1,21.10.2016,62.4194,Доллар США
1,22.10.2016,62.4499,Доллар США
1,25.10.2016,62.2349,Доллар США
1,26.10.2016,62.0480,Доллар США
1,27.10.2016,62.2597,Доллар США
1,28.10.2016,63.0399,Доллар США
1,29.10.2016,62.9037,Доллар США
1,01.11.2016,63.2174,Доллар США
1,02.11.2016,63.2025,Доллар США
1,03.11.2016,63.4166,Доллар США
1,04.11.2016,63.5043,Доллар США
1,08.11.2016,63.9074,Доллар США
1,09.11.2016,63.7364,Доллар США
1,10.11.2016,63.8928,Доллар США
1,11.11.2016,63.4161,Доллар США
1,12.11.2016,65.2167,Доллар США
1,15.11.2016,65.8591,Доллар США
1,16.11.2016,65.5548,Доллар США
1,17.11.2016,64.5463,Доллар США
1,18.11.2016,64.9154,Доллар США
1,19.11.2016,65.1023,Доллар США
1,22.11.2016,64.3580,Доллар США
1,23.11.2016,63.6282,Доллар США
1,24.11.2016,64.0087,Доллар США
1,25.11.2016,64.6279,Доллар США
1,26.11.2016,64.6174,Доллар США
1,29.11.2016,64.9153,Доллар США
1,30.11.2016,64.9449,Доллар США
1,01.12.2016,65.2382,Доллар США
1,02.12.2016,63.6807,Доллар США
1,03.12.2016,64.1528,Доллар США
1,06.12.2016,63.9242,Доллар США
1,07.12.2016,63.8741,Доллар США
1,08.12.2016,63.9114,Доллар США
1,09.12.2016,63.3901,Доллар США
1,10.12.2016,63.3028,Доллар США
1,13.12.2016,61.5804,Доллар США
1,14.12.2016,61.0690,Доллар США
1,15.12.2016,60.8079,Доллар США
1,16.12.2016,61.6368,Доллар США
1,17.12.2016,61.7515,Доллар США
1,20.12.2016,61.7931,Доллар США
1,21.12.2016,61.7967,Доллар США
1,22.12.2016,61.1092,Доллар США
1,23.12.2016,60.8641,Доллар США
1,24.12.2016,60.8528,Доллар США
1,27.12.2016,60.9084,Доллар США
1,28.12.2016,60.8587,Доллар США
1,29.12.2016,60.6669,Доллар США
1,30.12.2016,60.2730,Доллар США
1,31.12.2016,60.6569,Доллар США
1,10.01.2017,59.8961,Доллар США
1,11.01.2017,59.9533,Доллар США
1,12.01.2017,60.1614,Доллар США
1,13.01.2017,59.4978,Доллар США
1,14.01.2017,59.3700,Доллар США
1,17.01.2017,59.6067,Доллар США
1,18.01.2017,59.4015,Доллар США
1,19.01.2017,59.1830,Доллар США
1,20.01.2017,59.3521,Доллар США
1,21.01.2017,59.6697,Доллар США
1,24.01.2017,59.5034,Доллар США
1,25.01.2017,59.2168,Доллар США
1,26.01.2017,59.1489,Доллар США
1,27.01.2017,59.6356,Доллар США
1,28.01.2017,60.3196,Доллар США
1,31.01.2017,60.1618,Доллар США
1,01.02.2017,60.0851,Доллар США
1,02.02.2017,60.3099,Доллар США
1,03.02.2017,59.9858,Доллар США
1,04.02.2017,59.3137,Доллар США
1,07.02.2017,58.7121,Доллар США
1,08.02.2017,59.1933,Доллар США
1,09.02.2017,59.5129,Доллар США
1,10.02.2017,59.0235,Доллар США
1,11.02.2017,58.8457,Доллар США
1,14.02.2017,58.0619,Доллар США
1,15.02.2017,57.7388,Доллар США
1,16.02.2017,56.7719,Доллар США
1,17.02.2017,57.1507,Доллар США
1,18.02.2017,57.6342,Доллар США
1,21.02.2017,58.0967,Доллар США
1,22.02.2017,57.8590,Доллар США
1,23.02.2017,57.4762,Доллар США
1,28.02.2017,57.9371,Доллар США
1,01.03.2017,57.9627,Доллар США
1,02.03.2017,58.3776,Доллар США
1,03.03.2017,58.4067,Доллар США
1,04.03.2017,58.9099,Доллар США
1,07.03.2017,58.3370,Доллар США
1,08.03.2017,58.2630,Доллар США
1,10.03.2017,58.8318,Доллар США
1,11.03.2017,59.2174,Доллар США
1,14.03.2017,59.1327,Доллар США
1,15.03.2017,58.9540,Доллар США
1,16.03.2017,59.1128,Доллар США
1,17.03.2017,58.2437,Доллар США
1,18.03.2017,57.9344,Доллар США
1,21.03.2017,57.2847,Доллар США
1,22.03.2017,57.2323,Доллар США
1,23.03.2017,57.6360,Доллар США
1,24.03.2017,57.5228,Доллар США
1,25.03.2017,57.4247,Доллар США
1,28.03.2017,57.0233,Доллар США
1,29.03.2017,56.9364,Доллар США
1,30.03.2017,57.0241,Доллар США
1,31.03.2017,56.3779,Доллар США
1,01.04.2017,55.9606,Доллар США
1,04.04.2017,56.1396,Доллар США
1,05.04.2017,56.5553,Доллар США
1,06.04.2017,55.8940,Доллар США
1,07.04.2017,56.4369,Доллар США
1,08.04.2017,56.9201,Доллар США
1,11.04.2017,57.3896,Доллар США
1,12.04.2017,56.9552,Доллар США
1,13.04.2017,56.7556,Доллар США
1,14.04.2017,56.6019,Доллар США
1,15.04.2017,56.2945,Доллар США
1,18.04.2017,56.2505,Доллар США
1,19.04.2017,55.9793,Доллар США
1,20.04.2017,56.1753,Доллар США
1,21.04.2017,56.4165,Доллар США
1,22.04.2017,56.2307,Доллар США
1,25.04.2017,56.0794,Доллар США
1,26.04.2017,55.8453,Доллар США
1,27.04.2017,56.3131,Доллар США
1,28.04.2017,56.9707,Доллар США
1,29.04.2017,56.9838,Доллар США
1,03.05.2017,56.9518,Доллар США
1,04.05.2017,57.0927,Доллар США
1,05.05.2017,57.5714,Доллар США
1,06.05.2017,58.5382,Доллар США
1,11.05.2017,58.0824,Доллар США
1,12.05.2017,57.1161,Доллар США
1,13.05.2017,57.1640,Доллар США
1,16.05.2017,56.5258,Доллар США
1,17.05.2017,56.2603,Доллар США
1,18.05.2017,56.7383,Доллар США
1,19.05.2017,57.4683,Доллар США
1,20.05.2017,57.1602,Доллар США
1,23.05.2017,56.4988,Доллар США
1,24.05.2017,56.5552,Доллар США
1,25.05.2017,56.2743,Доллар США
1,26.05.2017,56.0701,Доллар США
1,27.05.2017,56.7560,Доллар США
1,30.05.2017,56.7106,Доллар США
1,31.05.2017,56.5168,Доллар США
1,01.06.2017,56.6876,Доллар США
1,02.06.2017,56.5373,Доллар США
1,03.06.2017,56.6876,Доллар США
1,06.06.2017,56.6152,Доллар США
1,07.06.2017,56.6747,Доллар США
1,08.06.2017,56.5878,Доллар США
1,09.06.2017,56.9857,Доллар США
1,10.06.2017,57.0020,Доллар США
1,14.06.2017,56.9096,Доллар США
1,15.06.2017,57.0303,Доллар США
1,16.06.2017,57.4437,Доллар США
1,17.06.2017,57.7408,Доллар США
1,20.06.2017,57.9585,Доллар США
1,21.06.2017,58.5786,Доллар США
1,22.06.2017,60.0000,Доллар США
1,23.06.2017,60.1482,Доллар США
1,24.06.2017,59.6564,Доллар США
1,27.06.2017,59.0014,Доллар США
1,28.06.2017,58.8843,Доллар США
1,29.06.2017,59.5415,Доллар США
1,30.06.2017,59.0855,Доллар США
1,01.07.2017,59.3862,Доллар США
1,04.07.2017,58.9695,Доллар США
1,05.07.2017,59.2295,Доллар США
1,06.07.2017,59.5787,Доллар США
1,07.07.2017,60.2426,Доллар США
1,08.07.2017,60.3792,Доллар США
1,11.07.2017,60.3014,Доллар США
1,12.07.2017,60.7397,Доллар США
1,13.07.2017,60.6227,Доллар США
1,14.07.2017,60.1836,Доллар США
1,15.07.2017,59.8806,Доллар США
1,18.07.2017,59.0657,Доллар США
1,19.07.2017,59.3705,Доллар США
1,20.07.2017,59.2418,Доллар США
1,21.07.2017,59.0823,Доллар США
1,22.07.2017,58.9325,Доллар США
1,25.07.2017,59.6572,Доллар США
1,26.07.2017,59.8185,Доллар США
1,27.07.2017,59.9102,Доллар США
1,28.07.2017,59.4102,Доллар США
1,29.07.2017,59.5436,Доллар США
1,01.08.2017,60.0633,Доллар США
1,02.08.2017,59.8454,Доллар США
1,03.08.2017,60.5819,Доллар США
1,04.08.2017,60.7503,Доллар США
1,05.08.2017,60.3281,Доллар США
1,08.08.2017,60.0605,Доллар США
1,09.08.2017,59.9886,Доллар США
1,10.08.2017,59.9611,Доллар США
1,11.08.2017,59.9298,Доллар США
1,12.08.2017,60.1873,Доллар США
1,15.08.2017,59.7990,Доллар США
1,16.08.2017,59.9266,Доллар США
1,17.08.2017,59.6521,Доллар США
1,18.08.2017,59.2490,Доллар США
1,19.08.2017,59.3612,Доллар США
1,22.08.2017,59.1409,Доллар США
1,23.08.2017,59.0396,Доллар США
1,24.08.2017,59.1312,Доллар США
1,25.08.2017,59.1397,Доллар США
1,26.08.2017,59.1476,Доллар США
1,29.08.2017,58.5469,Доллар США
1,30.08.2017,58.5320,Доллар США
1,31.08.2017,58.7306,Доллар США
1,01.09.2017,58.5454,Доллар США
1,02.09.2017,58.0557,Доллар США
1,05.09.2017,57.7817,Доллар США
1,06.09.2017,57.8503,Доллар США
1,07.09.2017,57.3387,Доллар США
1,08.09.2017,57.1411,Доллар США
1,09.09.2017,56.9966,Доллар США
1,12.09.2017,57.1694,Доллар США
1,13.09.2017,57.2656,Доллар США
1,14.09.2017,57.6679,Доллар США
1,15.09.2017,57.7706,Доллар США
1,16.09.2017,57.5336,Доллар США
1,19.09.2017,57.6242,Доллар США
1,20.09.2017,58.0993,Доллар США
1,21.09.2017,58.1290,Доллар США
1,22.09.2017,58.2242,Доллар США
1,23.09.2017,57.6527,Доллар США
1,26.09.2017,57.5660,Доллар США
1,27.09.2017,57.5186,Доллар США
1,28.09.2017,58.0102,Доллар США
1,29.09.2017,58.4255,Доллар США
1,30.09.2017,58.0169,Доллар США
1,03.10.2017,57.8134,Доллар США
1,04.10.2017,57.9375,Доллар США
1,05.10.2017,57.7832,Доллар США
1,06.10.2017,57.5811,Доллар США
1,07.10.2017,57.7612,Доллар США
1,10.10.2017,58.3151,Доллар США
1,11.10.2017,58.0713,Доллар США
1,12.10.2017,57.9210,Доллар США
1,13.10.2017,57.6869,Доллар США
1,14.10.2017,57.6196,Доллар США
1,17.10.2017,57.0861,Доллар США
1,18.10.2017,57.3392,Доллар США
1,19.10.2017,57.2721,Доллар США
1,20.10.2017,57.5706,Доллар США
1,21.10.2017,57.5118,Доллар США
1,24.10.2017,57.4706,Доллар США
1,25.10.2017,57.5852,Доллар США
1,26.10.2017,57.6140,Доллар США
1,27.10.2017,57.7643,Доллар США
1,28.10.2017,58.0833,Доллар США
1,31.10.2017,57.8716,Доллар США
1,01.11.2017,58.1179,Доллар США
1,02.11.2017,58.1557,Доллар США
1,03.11.2017,58.0869,Доллар США
1,04.11.2017,58.4296,Доллар США
1,08.11.2017,58.4557,Доллар США
1,09.11.2017,59.2480,Доллар США
1,10.11.2017,59.2527,Доллар США
1,11.11.2017,59.2808,Доллар США
1,14.11.2017,59.1823,Доллар США
1,15.11.2017,59.6207,Доллар США
1,16.11.2017,60.2490,Доллар США
1,17.11.2017,59.9898,Доллар США
1,18.11.2017,59.6325,Доллар США
1,21.11.2017,59.2746,Доллар США
1,22.11.2017,59.4604,Доллар США
1,23.11.2017,59.0061,Доллар США
1,24.11.2017,58.4622,Доллар США
1,25.11.2017,58.5318,Доллар США
1,28.11.2017,58.2773,Доллар США
1,29.11.2017,58.4125,Доллар США
1,30.11.2017,58.3311,Доллар США
1,01.12.2017,58.5814,Доллар США
1,02.12.2017,58.5182,Доллар США
1,05.12.2017,58.9911,Доллар США
1,06.12.2017,58.6924,Доллар США
1,07.12.2017,58.9281,Доллар США
1,08.12.2017,59.2948,Доллар США
1,09.12.2017,59.2811,Доллар США
1,12.12.2017,59.2348,Доллар США
1,13.12.2017,58.8370,Доллар США
1,14.12.2017,59.1446,Доллар США
1,15.12.2017,58.7082,Доллар США
1,16.12.2017,58.8987,Доллар США
1,19.12.2017,58.6940,Доллар США
1,20.12.2017,58.6117,Доллар США
1,21.12.2017,58.7170,Доллар США
1,22.12.2017,58.5596,Доллар США
1,23.12.2017,58.3152,Доллар США
1,26.12.2017,58.1989,Доллар США
1,27.12.2017,57.7343,Доллар США
1,28.12.2017,57.4544,Доллар США
1,29.12.2017,57.6291,Доллар США
1,30.12.2017,57.6002,Доллар США
1,10.01.2018,57.0463,Доллар США
1,11.01.2018,56.8734,Доллар США
1,12.01.2018,56.9957,Доллар США
1,13.01.2018,56.6019,Доллар США
1,16.01.2018,56.3569,Доллар США
1,17.01.2018,56.3878,Доллар США
1,18.01.2018,56.5925,Доллар США
1,19.01.2018,56.7597,Доллар США
1,20.01.2018,56.5892,Доллар США
1,23.01.2018,56.6261,Доллар США
1,24.01.2018,56.4115,Доллар США
1,25.01.2018,56.3888,Доллар США
1,26.01.2018,55.9288,Доллар США
1,27.01.2018,55.8288,Доллар США
1,30.01.2018,56.2908,Доллар США
1,31.01.2018,56.2914,Доллар США
1,01.02.2018,56.1840,Доллар США
1,02.02.2018,56.2613,Доллар США
1,03.02.2018,56.0408,Доллар США
1,06.02.2018,56.6278,Доллар США
1,07.02.2018,57.2196,Доллар США
1,08.02.2018,56.9533,Доллар США
1,09.02.2018,57.6736,Доллар США
1,10.02.2018,58.1718,Доллар США
1,13.02.2018,58.0171,Доллар США
1,14.02.2018,57.7701,Доллар США
1,15.02.2018,57.5899,Доллар США
1,16.02.2018,56.5918,Доллар США
1,17.02.2018,56.3554,Доллар США
1,20.02.2018,56.3438,Доллар США
1,21.02.2018,56.5201,Доллар США
1,22.02.2018,56.6537,Доллар США
1,23.02.2018,56.7608,Доллар США
1,27.02.2018,55.9208,Доллар США
1,28.02.2018,55.6717,Доллар США
1,01.03.2018,56.3742,Доллар США
1,02.03.2018,56.4334,Доллар США
1,03.03.2018,56.6616,Доллар США
1,06.03.2018,57.1000,Доллар США
1,07.03.2018,56.5041,Доллар США
1,08.03.2018,56.8011,Доллар США
1,13.03.2018,56.6122,Доллар США
1,14.03.2018,56.9359,Доллар США
1,15.03.2018,56.9372,Доллар США
1,16.03.2018,57.0188,Доллар США
1,17.03.2018,57.4942,Доллар США
1,20.03.2018,57.5521,Доллар США
1,21.03.2018,57.7033,Доллар США
1,22.03.2018,57.4954,Доллар США
1,23.03.2018,56.8391,Доллар США
1,24.03.2018,57.1072,Доллар США
1,27.03.2018,57.0039,Доллар США
1,28.03.2018,57.1747,Доллар США
1,29.03.2018,57.5598,Доллар США
1,30.03.2018,57.7626,Доллар США
1,31.03.2018,57.2649,Доллар США
1,03.04.2018,57.2850,Доллар США
1,04.04.2018,57.5375,Доллар США
1,05.04.2018,57.7646,Доллар США
1,06.04.2018,57.5796,Доллар США
1,07.04.2018,57.8332,Доллар США
1,10.04.2018,58.5714,Доллар США
1,11.04.2018,62.3699,Доллар США
1,12.04.2018,64.0626,Доллар США
1,13.04.2018,62.0659,Доллар США
1,14.04.2018,61.4311,Доллар США
1,17.04.2018,62.2794,Доллар США
1,18.04.2018,61.1454,Доллар США
1,19.04.2018,61.5539,Доллар США
1,20.04.2018,60.8583,Доллар США
1,21.04.2018,61.3222,Доллар США
1,24.04.2018,61.7655,Доллар США
1,25.04.2018,61.6644,Доллар США
1,26.04.2018,61.7494,Доллар США
1,27.04.2018,62.6027,Доллар США
1,28.04.2018,62.7260,Доллар США
1,29.04.2018,61.9997,Доллар США
1,04.05.2018,63.4860,Доллар США
1,05.05.2018,63.2012,Доллар США
1,08.05.2018,62.7148,Доллар США
1,09.05.2018,63.0066,Доллар США
1,11.05.2018,62.5229,Доллар США
1,12.05.2018,61.7354,Доллар США
1,15.05.2018,61.7684,Доллар США
1,16.05.2018,61.9164,Доллар США
1,17.05.2018,62.3033,Доллар США
1,18.05.2018,61.8215,Доллар США
1,19.05.2018,61.9408,Доллар США
1,22.05.2018,62.5327,Доллар США
1,23.05.2018,61.2610,Доллар США
1,24.05.2018,61.5945,Доллар США
1,25.05.2018,61.4090,Доллар США
1,26.05.2018,61.6659,Доллар США
1,29.05.2018,62.2710,Доллар США
1,30.05.2018,62.6420,Доллар США
1,31.05.2018,62.5937,Доллар США
1,01.06.2018,62.0188,Доллар США
1,02.06.2018,62.2056,Доллар США
1,05.06.2018,61.9290,Доллар США
1,06.06.2018,61.9822,Доллар США
1,07.06.2018,62.0064,Доллар США
1,08.06.2018,61.8125,Доллар США
1,09.06.2018,62.6680,Доллар США
1,10.06.2018,62.3431,Доллар США
1,14.06.2018,63.1164,Доллар США
1,15.06.2018,62.2511,Доллар США
1,16.06.2018,62.6851,Доллар США
1,19.06.2018,63.4838,Доллар США
1,20.06.2018,64.0683,Доллар США
1,21.06.2018,63.6175,Доллар США
1,22.06.2018,63.7873,Доллар США
1,23.06.2018,63.2396,Доллар США
1,26.06.2018,62.9497,Доллар США
1,27.06.2018,62.7908,Доллар США
